ID,Text,Valence,Arousal,Dominance,Category
746,@USER HET IS EEN TE FURBULOUSE SHOW DIE JE NIET KAN MISSEN IN JE LEVEN😍als je er niet heen ben geweest of niet gaat is je leven niet kompleet😂❤️,0.792960031,0.953455563,0.593324224,joy
747,@USER @USER Veel en veel leuker😃dan ga je veel missen Coen van de koers!!,0.613586875,0.633001458,0.534641688,joy
748,@USER Ik ben ziek😅beterschap♥️,0.346029094,0.43658533,0.263466864,neutral
749,@USER @USER ziet er heftig uit Sjoerd😘xxx,0.417016787,0.382452307,0.456462772,fear
750,Vandaag in mijn mailbox😊v my best friend.Vooral dat laatste; ik heb toch wel de mooiste job vd wereld🍀🙏 @LINK,0.952282314,0.618177059,0.697503037,love
751,@USER Zojuist zie ik dat de status is aangepast! Het is al onderweg😄ik snapte echt al niet dat jullie vandaag niet bezorgden.. Bedankt en werkse!,0.629884041,0.487700456,0.412703174,joy
752,@USER ik ga snachts een showtje geven ik zal een foto maken😜voor je xxxx,0.672758482,0.578138268,0.623788417,joy
753,@USER Tja....een #thuiswerkplek heeft zo zijn voordelen😂Of is dit juist een nadeel? #uvraagtwijdraaien #waakzaam&amp;dienstbaar #lovemyjob 😀👍,0.580097189,0.642202211,0.596302995,joy
754,#splijtzwam #Erdogan wil  met+om #macht (#rfgs 👣🎒) ZIJN volk +ONZE #staat/ #burgers/ #waarden ontkrachten Blij😍met🙅verzet #NL_TR #Turkijerel,0.636001019,0.953796114,0.832844148,joy
755,"EN ze nakken het ""Links rechts"" thing van stuk😑But so far so good it was fun",0.224756866,0.343348715,0.295970797,anger
756,ik krijg geen meldingen binnen van @USER door die kut update😭en ik heb geen ijsje😭😂,0.134325801,0.637920469,0.348313379,anger
757,Ongelooflijk😮Nelie nog steeds gladjes #hoebestaathet? #pauw,0.207851059,0.698850918,0.25539337,anger
758,Avonddienstje😳Zal best beetje warm zijn @USER,0.441655468,0.388022552,0.219157513,fear
759,@USER Je hebt echt een hoge dunk van jezelf😢terwijl ben je kaulolelijk 😤,0.356111634,0.549951329,0.558734635,anger
760,@USER @USER Zo moeilijk ben je niet te begrijpen😉gemeente moet erbij vermelden als een boom ziek is en gekapt word😉dan hoef je niet in de pen te klimmen,0.357044475,0.340638442,0.776355387,neutral
761,@USER Nee🙃ma is dement: woont alleen. Pa=gereanimeerd en  revalideert elders.120 km van mijn woonplaats 15 min. Rijden van elkaar #bestwellastig,0.074561315,0.376827103,0.076742569,sadness
762,Ondertussen ben ik aan t zaaien. Omdat ik door gps niet hoef te sturen kan ik bv twitteren😂of een filmpje maken @LINK,0.800183162,0.489338759,0.682766242,joy
763,@USER Geweldig al die reacties vooral van de mannen zo voorspelbaar eigenlijk  Ik knip en aai mijn poes ook regelmatig hoor😛heb er 3,0.490618624,0.362941852,0.767575345,joy
764,Zou ook willen heel graag gaan🤔maar geen van men dochters wil😭 @LINK,0.34736032,0.575951218,0.313946018,sadness
765,@USER Als ze gelijk had 🙄waarom ontkent ze dan😏als zij gelijkt heeft?🤔.,0.385628735,0.281540325,0.462545958,fear
766,Hmmm🤔Wie zou er toch gelijk hebben?  @LINK,0.402704735,0.239222137,0.350516138,neutral
767,@USER Hebt gelijk eerst juiste diagnose en dan werken aan herstel😉ondertussen zit ge nu wel met de pijn😥,0.310893867,0.350251254,0.286419355,sadness
768,De politie klaagt wel eens over mindere dingen in werk.Schat dat advocaten ook zo van die dingen hebben😳Ik zeg: volgende keer eerst even☎️ @LINK,0.268999551,0.278669807,0.517322521,anger
769,"Het is hier zo stil ""hmm🤔waarom?",0.444609836,0.285570245,0.268839127,neutral
770,@USER Ik zie geen Unilever😀Ik zie geen bewerkt spul😀Veel bewerkt voedsel veroorzaakt ziekte...,0.654794768,0.624408094,0.638376971,neutral
771,@USER @USER Ik vind mijzelf geen rascist maar dit artikel triggert mij wel tot nadenken😉daar word niemand slechter van,0.492969253,0.28482749,0.525642671,joy
772,Ik hou zoveel van de Amerika vlogs van @USER en ik ben zo blij dat ze terug zijn😍en nu wil ik zelf ook zoooo graag terug❤,0.807656947,0.722863168,0.504170058,joy
773,Ik schrok😱ik zag iets roze op mijn bank liggen.... was de binnenkant van mijn trenchcoat😳#brr #eng,0.439109202,0.631707921,0.261795175,fear
774,@USER Belachelijk!Krijgen ze nooit voor elkaar. Vergeten ze dat het educatie is🤔Vele dierentuinen zijn zo natuurlijk dat e soms weinig te zien is,0.333160298,0.464522481,0.544774308,anger
775,Wat een schreeuwerige Beatles coverband😳bij @USER,0.338471601,0.352790586,0.451192184,anger
776,Het is binnen beter dan buiten😀Buiten staat windkracht veel maar ach wat deert het! #ns… @LINK,0.640044741,0.480382656,0.437465912,neutral
777,Hoe emotioneel kan ne mens zelfs zijn😓Pfpfpf #mood @LINK,0.158958374,0.458124513,0.144409454,sadness
778,Toppers met respect voor elkaar. Dat de beste  mag winnen als hij maar Tom heet😃WielerUpdate.nl @LINK via @USER,0.963510324,0.72807123,0.738189589,joy
779,@USER Die laatste 4 woorden ben ik helemaal niet met je eens😉en verder: het Hof heeft in de D-zaak echt alleen ogv feiten (is er bewijs?) beslist.,0.391153815,0.215875505,0.71791196,anger
780,@LINK om de robot nieuwe skills te leren en die code te delen op een online marktplaats,0.606130653,0.252109053,0.397044175,joy
781,Ff n potje schijten.Op geuken😂Jajajajaja😴,0.625668592,0.787551477,0.699399001,anger
782,@USER Ik leef met je me. Het is zwaar in Spanje😂Tijd voor wijn en kaas😋,0.699427782,0.464832844,0.626921007,joy
783,@USER Goedemorgen😊hele fijne dag vandaag!! Nu richting koffie,0.793183633,0.471828769,0.556406983,neutral
784,@USER Geeft niet zolang je maar een veilige dienst heb ik loop niet weg😉sterkte,0.453417923,0.16726724,0.414574308,love
785,Gaat niet zo goed met m’n mams😢als ik terug ben uit Beverwijk ga ik ff naar m’n mams toe,0.195394128,0.409539941,0.153689004,sadness
786,Goals😍ft. @USER @LINK,0.848470392,0.661728365,0.739928466,love
787,@USER @USER serieus? ik denk dat mn jongste er toch over zou komen die kan springen😳mn buren hebben de schutting vol spijkertjes,0.356419587,0.363554806,0.18234193,fear
788,@LINK Wat een kolder😂ze hadden positief 'bedrijfsresultaat' maar omdat er gekort is op de SW niet meer Dag! #linksehobby,0.372965641,0.728977548,0.895177598,anger
789,@USER Welterusten Mary❤ wens je een rustige nacht met mooie dromen en slaap lekker😴vrolijkfit en gezond weer op dikke Knuffel💋💋💋💤,0.601129254,0.240127177,0.395135728,love
790,@USER Klopt....was het niet meer waard om een blauw shirt te mogen dragen😓 Was verzwakt en totaal uitgeput😤en dat past niet bij een blauwe!,0.135810601,0.539895206,0.16713126,sadness
791,@USER @USER SLAM rekent kWh EN minuut GEEN € voor digitale regendans met 3 laders en 5 activatiepogingen😁in Aichstetten,0.596568187,0.464581452,0.502903651,anger
792,@USER Goed fietsweer was het Corry  nu maar NED -SWE kijken😊fijne avond nog!,0.690820469,0.553147599,0.594629684,neutral
793,00 @USER hopelijk heb je een leuke verjaardag gehad😊goodnighttt❤,0.598527014,0.5174483,0.54932327,joy
794,Ik zou willen weten waar deze foto is gemaakt😎en wanneer.   @LINK,0.428155437,0.24999934,0.531632074,neutral
795,@USER ik volg je ben dan maar zelf gaan kijken😊topkoers,0.579048343,0.416539642,0.660464606,joy
796,@USER @USER Leest leuk😊ook al is het voor mijn naamgenoot. Maar ik ga er ook een fijne dag van maken.🍀💙,0.779355613,0.399881857,0.529065223,joy
797,@USER Ik ga nu naar oberhausen😅En mijn broer woont Arnhem,0.52450081,0.168468899,0.343927511,neutral
798,Wanneer je de discapecable me 3 reclame krijgt precies voor deze video😂alsof ze het wisten❤ @LINK,0.660339773,0.693241591,0.502503605,joy
799,@USER @USER ONBEGRIJPELIJK😁wie gaat er nu na een aanslag met 13 dode waaronder kinderen applaudisseren?Geen stilte maar een VUIST maken en je late horen,0.193201788,0.950130723,0.954734043,anger
800,@USER Goedemorgen vroege vogel. Fijne dag😘wat een schat.,0.613655894,0.366555837,0.459225301,joy
801,MORGEN! Verloren Maandag😜worstenbrood enkel €2.6 dubbel €3.2/appelbol €2.6😋😋😋P2B herentals industrie(HENCO)11&gt;17u @LINK,0.399453845,0.444749759,0.454324491,neutral
802,@LINK die 340 gelukszoekers blijken 150 mensen uit hun azc te zijn verdwenen. Onze overheid weet niet waar ze zijn.,0.126593766,0.639576455,0.621876107,anger
803,@USER @USER @USER nee😊ik begrijp jou,0.435792336,0.168068737,0.188145265,neutral
804,Eindelijk Thuuusss!! lange dag gehad😅Ben echt super moe niet normaal. Was om 7uur al op kan niet meer,0.368131099,0.657675323,0.298503824,sadness
805,Ja die Chinese zijn er snel bij😂vooral als er wat te verdienen is.. @LINK,0.407456274,0.556878444,0.759672017,joy
806,@USER Haha😂😂😂Die van mij is youtube😍Inclusief mn bae's haha😂❤️,0.632907484,0.863783253,0.532040398,joy
807,goedemorgen!😊❤ wat gaan jullie doen vandaag??🙃  liever in een kamer met … — Goodmorning🌝💓school en idk😂spinnen @LINK,0.589326353,0.454211233,0.297883052,joy
808,Het werkt zo!!!😉Als je 1x bent overvallen en de dader heeft beet!!next time!Ze geven het door!&amp;komen terug😢bij ons 1x gebeurd! Daarna nooooooiiiitttt meeeerrrr😂meteen knockout geslagen.risico van het vak &amp;ook nog de politie aan je hand hebben👍👌TOP!,0.424549738,0.954738287,0.945681184,joy
809,@USER O ja dat scheelt heel veel hé? Beetje respectvol en aardigheid fijn om te horen😊kan ik me goed voorstellen,0.948703223,0.449072342,0.469157509,joy
810,@USER @USER Pedofiele rechter😠kan niet anders.,0.290143058,0.54630325,0.607538294,anger
811,Ik heb echt stemmingswisselingen😂op het ene moment ben ik heel blij en daarna denk ik weer wat een kutleven heb ik eigenlijk :D goed verhaal,0.389593222,0.669245149,0.364486534,neutral
812,Mist in Oostkapelle😱Iedereen oppassen,0.351001433,0.428047299,0.282309522,fear
813,@USER @USER @USER @USER @USER en gaat nu op hypocriete wijze met RVE smijten🤣n achterbakse wezel!dát ben jij😉 @LINK,0.3494675,0.737953641,0.783736973,anger
814,En hier is ons dorp🤮dan trending topic mee. Geneer me dood. En de daklozenkrantverkoper wegjagen. #Sinterlaaspatroonheiligearmen 🙄😒😞 @LINK,0.144023809,0.761277293,0.415586885,sadness
815,@USER @USER Fijne avond Kim😘en Jac🤔 geniet nog van het zonnetje🌞Voor de werkers rustige nachtdienst en sterkte.🙌,0.856733157,0.276717214,0.429819168,neutral
816,Heyy goed nieuws von onze bijna aftredende Rutte! Lach al je zorgen weg! Even kijken of het helpt🤣🤣🤣ehum🙄nee😡😡😤😩😏 @LINK,0.305629413,0.831011645,0.820353769,anger
817,@LINK  Bedankt voor deze toffe video Don ( @USER )😍Kan alleen niet maar Zwolle ivm geen vervoer😞Maar super bedankt!😃,0.457400715,0.689158268,0.323332871,joy
818,Op naar de bios: War for the Planet of the Apes😁hyped voor die film🎞,0.799724168,0.685823459,0.542536363,joy
819,@USER Rechts is het nu geworden 😅 iets feller iets feestelijker😁Links bewaar ik voor het voorjaar 😉,0.616907247,0.358536059,0.468192512,neutral
820,@USER Kan ik me iets bij voorstellen😥Ik bewonder je om wat je doet met passie en betrokkenheid. Hoop dat je de balans weet te houden/vinden. 😘😐🙏,0.149012026,0.372273049,0.072832257,sadness
821,Geïnspireerd door @USER Zijn liedjes😊Ik wil iets schrijven voor mijn lieve opa details in dm😞wil je me helpen met een tekst?☺️❤️,0.541962743,0.303408656,0.226429534,sadness
822,@USER Pvv zal het niet worden maar we hebben FVD nog dus dat is ook goed😅alles is beter dan die linkse landverraders maar pvv is wel nr 2 dus..,0.493030145,0.486160377,0.823847833,anger
823,@USER Ik hou van boeken winkels😍Ik word er altijd rustig van.,0.774083226,0.351900203,0.57934059,love
824,@USER Weet zo goed hoe het voelt! En ja ook trots...laat dat overheersen😉komt goed hoor Sterkte!😘,0.496596383,0.604286321,0.256546428,joy
825,Nou de #belastingaangifte zit er weer op. Altijd weer blij als t klaar is😂Lekker #klem kijken. Hopelijk geen open einde,0.698728207,0.540711027,0.577180212,joy
826,@USER @USER Ook gezellig...hoop ik😊Goedemorgen,0.557399072,0.224830671,0.291458869,neutral
827,@USER @USER @USER omg dit ligt voor mn neus😍ik was aan het eten zie ik gio in een keer. I didn't know this❤ @LINK,0.897449761,0.769764463,0.579185941,joy
828,@USER Wat afschuwelijk!! Onvoorstelbaar....arm kind😢Hoop dat de moeder wegrot in de cel en daarna eeuwig zal branden in de hel😠,0.127285185,0.683906234,0.559990204,sadness
829,Pats😂bijna,0.604363637,0.526688195,0.53307431,joy
830,@USER Haha ja een dun laagje her en der😉maae die gedachte kwam ook al in mij op. En door de weeks klaagt hij bij iedereen over lawaai als er werkzaamheden ergens plaatsvinden,0.3285426,0.167821286,0.336099152,anger
831,Vandaag deze jongens kennis laten maken met sterkste man onderdelen en zo😀Vonden het leuk dus… @LINK,0.72868234,0.562133278,0.625798022,neutral
832,@USER heeft roel het zelfde servies🤔veel plezier met de race!,0.603504099,0.366416205,0.307263688,neutral
833,@USER Ikke niet😂ik ben als de dood voor horror enzo😂❤️Srry😂😂❤️,0.328981554,0.786094298,0.371812016,neutral
834,@LINK wil dat ‘deze islamitische viezerik en geweldpleger’ berecht wordt en ‘na een hele lange celstraf’ moet worden gedenaturaliseerd en het land uitgezet.,0.623641569,0.153435973,0.687785061,anger
835,Kijk papa en mama de man van AH is vies in ze gezicht🙄Boycot Sinterklaasjournaal heeft niets met t sprookje van sint en zwarte piet te maken dit. @LINK,0.302529836,0.426434331,0.565866592,anger
836,Wat een rare ding om te zeggen meneer Giddema 😨 klinkt beetje KOEKOEK😳en waarom Marokkaanse vrouwen met NL mannen niet ? RAAR @LINK,0.313926225,0.83371265,0.66129295,anger
837,De eerste Liebherr 450 tonner ter wereld die wordt afgeleverd😃Gefeliciteerd Haegens Kraanverhuur met dez... - @LINK,0.505704795,0.379067139,0.503306588,joy
838,@USER @USER wordt hier boos😠en verdrietig 😢van. Strengere wetten tegen dit tuig.,0.064630948,0.54708814,0.408621738,anger
839,@USER mooi voor Cornelis😉Doe ze beide de hartelijke groeten van me!,0.657506407,0.434586077,0.463440015,joy
840,@USER Uh nee waarom zou ik mezelf zo vernederen😂Heb ik een keer gedaan een paar jaar terug maar echt nooit meer. Jij???,0.429405579,0.801201704,0.427604278,joy
841,@USER k roe altijd gwn penalty bij alles😂begint al als iemand verkeerd kijkt,0.538616274,0.62036657,0.721489652,anger
842,Vandaag weer prachtige planten geleverd. Tuin in Assendelft. Weer tevreden klant😉klein onderhoud of leveringen.... @LINK,0.582248169,0.160352163,0.395155022,joy
843,@USER Ik schuif wel een keer aan bij jullie😎Maar niet teveel ophemelen anders zijn we hem over enkele weken kwijt. Probeer Heimloth maar te slijten de man met BL ervaring maar tegenwoordig niveau bal op t dak.,0.467885319,0.463648485,0.850934649,neutral
844,@USER  gaaf jasje heb je aan😍waarvan is tie?😚,0.635365479,0.796083442,0.428112116,joy
845,@USER Noooo!!!😭😭 jij hebt echt pech😭sterkte♥️♥️,0.066566662,0.844588193,0.071343197,sadness
846,Dit scheelt in tijd...Heeft hij wat tijd over om met moeders de vrouw te gaan winkelen😂LOL..,0.382714937,0.656570455,0.841977677,joy
847,@USER @USER Is geen weddenschap meer😂is een zekerheid😆,0.547762394,0.573031296,0.792107726,joy
848,@USER Goed te horen😘xxx,0.542583429,0.305516707,0.631751983,joy
849,@USER @USER Succes @USER 💪🏼⚽️ vanuit het oosten😉Hopen dat Tukker Weghorst voor jullie scoort#altijd bijzonder een bekerfinale,0.753458821,0.669159861,0.744288378,joy
850,Wire weaving bestaat 100 jaar😊vanavond een paar uurtjes werken om de genodigde gasten ons productieproces  te laten zien.,0.661942063,0.30826345,0.407778592,joy
851,@USER Fanart 01 er zitten nog fouten in kweet et😔maar voor de rest..🤗#proud #paint #firsttry @LINK,0.366563052,0.346094752,0.28626801,joy
852,@USER Morgen weer een dipje😬Voorde rest van de week zonnig maar koud😬,0.478429676,0.226320195,0.287975425,neutral
853,@USER Dank je Louis ik heb nu 3 verschillende antwoorden😉Morgen maar eens flink uitzoeken! Fijne avond verder.,0.455436863,0.422981187,0.357784568,neutral
854,middelmatige service(klacht) @USER bestelling komt gewoon niet aan dan bezorgen we het maandag toch😣hele weekend zonder koffie #FAIL,0.191524992,0.762179494,0.715469954,anger
855,@USER ben mee eensdat complimentje niet alleen vandaag magmag altijd😊bedankt thea😉👍👍,0.851349219,0.45182625,0.557104575,neutral
856,@USER en dat als ik het dan kijk en kaartjes wil kopen dat het dan uitverkocht is ofzo😭en dat wil ik gewoon echt niet :( 2/2,0.302168759,0.627813047,0.190182198,sadness
857,@USER @USER Damn😢bet da uw vader ni zegt da gij een foutje was en da hij daar nu elke däg mee moet leve,0.198472328,0.501510522,0.262554198,sadness
858,@USER Welterusten Hiltje❤ slaap lekker droom mooie dromen hoop dat ze uitkomen😴fit en gezond weer op dikke Knuffel tot morgen😘😘😘💤,0.597037067,0.206491075,0.31013083,love
859,@USER @USER @USER Oudere honden ook nog!?😄😊Neem je hondengeboortebewijs mee😆Zeker??🤣😂,0.656386842,0.852890206,0.685585244,neutral
860,@USER: De ene blunder na de andere. Tsjonge die politie toch. Kun je hier ook een vette boete voor krijgen😆@LINK,0.41276044,0.662851816,0.840362866,anger
861,Ik heb een video toegevoegd aan een @USER-afspeellijst: @LINK Een heel gewoon weekend met Harry Potter😁macbook,0.500292342,0.275345164,0.477006093,neutral
862,Hey vanderhorstcarola jij krijgt onze kadobon in je sch😉en!#🤶🏿                         Neem je… @LINK,0.505790359,0.380881927,0.403969775,neutral
863,@USER @USER Daar ga ik niet over😉misschien moet je ze zelf maar eens bellen👍,0.334237502,0.216041389,0.58981893,neutral
864,@USER @USER Thanks! War on drugs vind ik mwehoude werk van ArcadeFire ben ik meer fan van😁Killers mis ik indd nogthanks👍,0.645179635,0.601380915,0.612032029,neutral
865,@USER zegt Matthijs te kijken naar Freek begrijp waarom🙄Linkse reddingsactie maar links is niet te redden! Links lullen rechts vullen...,0.344494999,0.457642372,0.499160099,anger
866,@USER Het wordt tijd dat we nu echt is opstaan tegen de vieze beleid van de VVD😠Wat moet er nog meer gebeuren voordat we wel iets gaan doen 🤔 Niet wachten Nu in actie komen Den Haag Binnenhof Genoeg=Genoeg @LINK,0.242921479,0.809733388,0.857019837,anger
867,@USER natuurlijk niet waar😎een politicus liegt nooit,0.423767968,0.259618277,0.84083735,anger
868,@USER Ik ga zo weer offline man moet mn magazine afmaken😪en theorie leren en vanavond heb ik een afspraak sorry man morgen avond ben ik live💪,0.350975752,0.34448979,0.255969792,sadness
869,@USER Na dinsdag as niet meer Tom😉welkom to The New Den,0.63748014,0.390057687,0.734412391,joy
870,Twijfels of ik nu haarzorg zou blijven doen of kantoor gaan☹️help,0.130109197,0.323982572,0.175663816,fear
871,@USER Hahahah ni zo bedoeld😤maar beter probeer je me ni kwaad te maken of tloopt ni goe af luz puss,0.257109093,0.659406758,0.681726824,anger
872,"@USER @USER @USER  Oké dan... dan ga ik erin zetten ""made by my fk self😂lol dit is echt raar""😚",0.491083124,0.852248905,0.379589999,joy
873,@USER Ja dat zeggen ze allemaal🙄 mannen zijn ook zo meelevend verder🤔tot ze zelf verkouden zijn..gaan ze nog net niet dood.,0.271386989,0.368258584,0.58658304,anger
874,Gadverdamme wat n gew8😤Schiet op 2:00 uur😴,0.173041455,0.74691511,0.630053242,anger
875,@USER Elkaar gevonden 😆Schept een band he😉in #Sanegat.,0.657273023,0.623377789,0.65249109,joy
876,@USER @USER Yeah😍maar als je verliest ken ik je ni meer idc😤,0.43019765,0.644301952,0.717380074,joy
877,Dit is dan weer leuk😘chef kok in huis!mn jongste telg 21 jaar!hobby koken gezond &amp;lekker! Groente&amp; Bulgar😘eet smakelijk lieve mensen!Good food!mean LOVE❤ @LINK,0.951656132,0.953743565,0.831046288,joy
878,@USER Kan een pittige avond worden😉Brasa😘,0.41813666,0.291875513,0.451204523,joy
879,@USER 2🎥als ik zelf moet betale laat ik mn portomonee staan😂voor gratis popcorn terug betale in natura joris ging koke🍝👍n goeie deal😘elsje praat😻,0.530539543,0.662982524,0.636911496,joy
880,@USER Djeez wat erg🙄Van Vrouwenveld wist ik maar Heer?!,0.181928117,0.636173479,0.298269068,anger
881,@USER genieten van de zon tijdens het werk😉en @USER op de achtergrond #zon #genieten #lente #nevele @LINK,0.635550703,0.248944107,0.607199387,joy
882,@USER aahw😢heel veel beterschap lieve Thomas❤️snel weer beter worden❤️✨,0.238053389,0.398794811,0.209672558,love
883,@USER Jaaah🙂volgende vakantie Barcelona en na het zomerseizoen naar de Algarve☀,0.689135336,0.491247222,0.6219965,joy
884,@USER Ik weet niet ik vond 'm geknipt voor deze locatie😀en trouwens dat zalenverhuurhorecabedrijf Engels zit dat daar nog? Op die hoek?,0.526474621,0.256267103,0.365337082,neutral
885,@USER Zit hier stom te griniken😆dacht ff leuk berichtje. Hoe gaatienumetdjoe??,0.669533588,0.682202257,0.478758182,joy
886,@USER @USER @USER Kan je mij inviten haha ik ben blut😂computer kost nog al wat haha,0.337161705,0.717667224,0.462028469,fear
887,@USER Gesprek slecht gevolgd😊Die zolder komt dus op de langere termijn aan de beurt👍Fijne middag!,0.429965968,0.342803821,0.356821965,neutral
888,Super gezellige ladies night ook wij zijn weer van de partij😁kom gezellig snuffelen op de stand of laat u nagels... @LINK,0.434675683,0.453630781,0.46491727,joy
889,@USER Thx voor de mooie avond gisteren😘hier een paar foto's voor jou! Suc6 vanavond weer! @LINK,0.755830057,0.607342191,0.554041327,joy
890,Het is een prachtig gebouw met persoonlijke herinneringen; één van mijn kinderen werd hier geboren😍@LINK,0.954141128,0.214805492,0.492941555,love
891,@USER Ik kon je niet vinden😭ben je er morgen ook?💗,0.164024627,0.590426016,0.062131432,neutral
892,Geld ligt weer op straat. Beursgenoten lopen binnen😜voor een paar centen ben je abonnee een eigen geluid als tegenhanger.Dus niet kniezen @LINK,0.575224211,0.41723386,0.484114717,neutral
893,@USER @USER @USER Dit feit is al langer bekent😉wie durft zijn nek uit te steken en brengt wat ethische verantwoordelijkheid in het geheel???,0.375943786,0.73964708,0.668828343,anger
894,#rtlln #D66 RUS is de grote boeman van Europa🤔NEE is de #Islam &amp; #Erdogan vandaar dat #EU ZuiderdlijkeGrenzen goed beschermt voor ons! 😌,0.290522479,0.782241212,0.71434265,joy
895,@USER Ik ga niet tussen twee experts inzitten😅Tijd voor rondetafel met onafhankelijke wetenschap? Tijd voor verbinding! Wie durft?,0.472036479,0.561792114,0.383137204,neutral
896,@USER jaa mr echt om de paar min had ik iets van noo😔en da opt einde gwn😭,0.130730487,0.67205459,0.2207531,sadness
897,@USER Help me je bent mijn ltste redding😊Rijdt de RB13 nog steeds met de MGU-K uit 2016?,0.560187838,0.320099553,0.326275241,neutral
898,@USER Hahaha ja ik vond dat wel genant😅maar die was wel kei vriendelijk die zo ‘geen probleem!’,0.486756284,0.540685097,0.313594563,joy
899,Y😍S! We gaan een aantal rituals pakketten verloten t.w.v. € 50- VOOR JOU EN EEN VRIEND of VRIENDIN!    Gaaf =... @LINK,0.527005762,0.511323669,0.533301692,neutral
900,Ja hoor; heb ik weer😒 Hoestensnotteren en koorts😩Kan ik niet gebruikenben donderdag jarig😏#OnderDeWol Hopen dat ik rap opknap @LINK,0.146096946,0.455063249,0.170199203,sadness
901,Koppeltraining mogen doen inclusief twee keer lekke band😂daar valt… @LINK,0.665897742,0.565048449,0.577290134,joy
902,"Meest vreemde reisblog ooit gelezen ""ik ben er nog nooit h😥geweest maar ik denk dat deze plekken heel tof zijn"" 🤔",0.336220468,0.29165721,0.554552336,anger
903,Goedemorgen🙂aanbod #Klok2 Tr w/g 270; Gepl w/g 77; FP 2; Tr Kleur 117; Santini 82; Gepl Kleur 47; ov 8; wtr 7; Sol 14; Lim 52; UIT 4,0.480647015,0.341322372,0.207929826,neutral
904,@USER @USER Goeie morgen Anna😊Je woont te hoog🙂,0.56435661,0.428099447,0.942236215,neutral
905,Het is toch eerst oefenen en dan voor het echie? Ohh😧deze keer niet.#afgang  #bulned #itaned,0.277995128,0.564539108,0.284858524,fear
906,Ah gecondoleerd met dit grote verlies. was de valkparkie… — Dankjewel😌nee was plotseling maar is al 4 week geleden @LINK,0.218896179,0.38818954,0.168735132,sadness
907,ik ging mn kast uitpluizen en k vond een ajax shirt😐En nu?,0.32660108,0.289542972,0.308256065,neutral
908,@USER Dat gaat niet meer lukken😕morgen naar huis,0.202069411,0.331156696,0.123688077,neutral
909,@USER ik game eigk bijna ni meer🤔k haal de uur per dag nooit xD,0.492691878,0.294446652,0.355591692,neutral
910,@USER Nog in dromenland😀geniet van je wandeling met je maatjes!!,0.754775614,0.610440597,0.612234205,joy
911,Na elke gelezen alinea is mijn bloeddruk weer gestegen😠Overheden en gemeentes:Wat heb je er aan??Lees er zelden of nooit iets positiefs over @LINK,0.191411567,0.68872341,0.501713367,anger
912,GEKKKE RECHTERS natuurcamera niet gebruiken. Ze begaan misdaad😢U gebruikt toch ook particulier camera's als bewijs! @LINK,0.215740653,0.685911657,0.486136847,anger
913,@USER  Hopen tot je de finale wint😍VEEL SUCCES😍😘,0.674621873,0.884228214,0.451018686,joy
914,@USER Thanks!voor het nagerecht!Appeltaart met slagroom😘my favorite.,0.85181289,0.653276175,0.486009764,joy
915,@USER Geeft niks😊Zijn komende zondag in de studio voor de race😊Have fun👍🏻 @USER @USER @USER,0.7908064,0.468681302,0.434767247,neutral
916,@USER Och😍zoete foto,0.758343591,0.46496358,0.532198438,joy
917,@USER Een schop onder je kont😁wat denk je?wat een Xbox kost😂Als ze 16 zijn willen ze een scooter&amp; 18 jaar een auto 😂!Hier niet! bij mij!NO CHANGE!!Hier ga je naar school! Of werk je voor je geld&amp;luxe 😙👍Karakter heet dit.,0.363234519,0.954884291,0.952397091,anger
918,@USER Hey Sandra!! Geniet van de zon😎ik kruip mijnen tram in😴,0.626689174,0.571243244,0.494313311,joy
919,@USER wannneer weer vol😀gende post de deur uit,0.468779717,0.18621884,0.286098798,joy
920,@USER Ohn is enorm lief van jou😊hij is ook heel blij met een broer zoals jij 😘,0.797955778,0.547952256,0.46422391,love
921,🙈Ongelooflijk hoe dom kun je zijn als land Nederland🤔Hoe Faris K. beveiliger van Wilders kon worden @LINK,0.261480928,0.646507755,0.665311626,anger
922,@USER Het maakt niet uit Max je bent en blijft de beste F1 driver😍Ik was voor de eerste keer in mijn leven bij 1 van je races en je bent geweldig!,0.783411774,0.752744993,0.606722819,love
923,@USER @USER @USER @USER @USER @USER @USER Wat je geeft😉ontvang je terug,0.494292633,0.220077617,0.842448322,joy
924,We krijgen van het voorjaar heel veel mooie zijde bloemen binnen😍BRYNXZ Collections @LINK,0.513609249,0.448625685,0.404607962,neutral
925,Succes Jackie🍀kan er helaas niet bij zijn😭te ver... ik zit achter de tv 📺morgen winnen jullie❤🔶 @USER,0.318935074,0.643198932,0.358050868,joy
926,@USER @USER omg ik was dit helemaal vergeten. Was me nooit opgevallen dat het verwijderd was😱Hij lijkt met de auto in het water te liggen🤔,0.319330801,0.568544129,0.398272527,fear
927,Al een jaar ben je weg😢We missen je nog iedere dag😢 Mocht je thuis komen dan hebben we een nieuw vriendje voor... @LINK,0.076519375,0.374761136,0.063230943,sadness
928,@USER Ik denk dat hij zou zeggen dat ik langs moest komen dan😂Maar ik heb het veranderd in: 'Er komt vocht uit mijn kat (poes) wat te doen?',0.555511284,0.495573241,0.733713522,neutral
929,@USER GATVER😩Cultuurbarbaar😋😜😂,0.331547488,0.774846521,0.722658686,anger
930,@USER je bent een Man Colin😜en een Heel Knappe Man Colin😜,0.725163954,0.553530555,0.663467285,joy
